UNIT	ENTRIESn_hourly
R328	9.0
R328	97.0
R328	606.0
R328	3379.0
R328	3821.0
R329	0.0
R329	2.0
R329	53.0
R329	118.0
R329	89.0
R329	49.0
R330	0.0
R330	759.0
R330	44.0
R330	485.0
R330	1063.0
R330	1440.0
R331	0.0
R331	50.0
R331	185.0
R331	410.0
R331	439.0
R331	280.0
R332	0.0
R332	52.0
R332	190.0
R332	737.0
R332	800.0
R332	509.0
R333	0.0
R333	65.0
R333	248.0
R333	994.0
R333	982.0
R333	742.0
R334	0.0
R334	83.0
R334	305.0
R334	1190.0
R334	1327.0
R334	973.0
R335	0.0
R335	0.0
R335	0.0
R335	0.0
R335	0.0
R336	0.0
R336	0.0
R336	0.0
R336	0.0
R336	0.0
R337	0.0
R337	0.0
R337	0.0
R337	1.0
R337	0.0
R337	0.0
R338	0.0
R338	0.0
R338	0.0
R338	0.0
R338	1.0
R339	0.0
R339	61.0
R339	51.0
R339	73.0
R339	109.0
R339	171.0
R340	0.0
R340	34.0
R340	244.0
R340	506.0
R340	476.0
R340	270.0
R341	0.0
R341	40.0
R341	43.0
R341	574.0
R341	625.0
R341	370.0
R342	0.0
R342	135.0
R342	786.0
R342	1219.0
R342	1129.0
R342	672.0
R343	0.0
R343	137.0
R343	73.0
R343	398.0
R343	708.0
R343	695.0
R344	0.0
R344	45.0
R344	579.0
R344	512.0
R344	340.0
R345	0.0
R345	46.0
R345	635.0
R345	501.0
R345	320.0
R346	0.0
R346	213.0
R346	281.0
R346	656.0
R346	447.0
R347	0.0
R347	99.0
R347	565.0
R347	1073.0
R347	978.0
R347	671.0
R348	0.0
R348	29.0
R348	175.0
R348	180.0
R348	154.0
R349	0.0
R349	88.0
R349	278.0
R349	214.0
R349	255.0
R349	1071.0
R350	0.0
R350	46.0
R350	185.0
R350	262.0
R350	369.0
R350	294.0
R352	0.0
R352	80.0
R352	108.0
R352	378.0
R352	484.0
R352	303.0
R353	0.0
R353	76.0
R353	216.0
R353	532.0
R353	1173.0
R353	395.0
R354	0.0
R354	14.0
R354	324.0
R354	161.0
R354	100.0
R355	0.0
R355	21.0
R355	198.0
R355	240.0
R355	254.0
R355	128.0
R356	0.0
R356	129.0
R356	71.0
R356	1281.0
R356	889.0
R356	699.0
R357	0.0
R357	18.0
R357	26.0
R357	62.0
R357	200.0
R357	414.0
R358	0.0
R358	0.0
R358	2.0
R358	0.0
R358	0.0
R359	0.0
R359	195.0
R359	692.0
R359	1330.0
R359	1586.0
R359	1319.0
R360	0.0
R360	53.0
R360	94.0
R360	171.0
R360	236.0
R360	161.0
R361	0.0
R361	0.0
R361	2.0
R361	1.0
R361	0.0
R361	1.0
R362	0.0
R362	0.0
R362	1.0
R362	0.0
R362	1.0
R362	0.0
R363	0.0
R363	0.0
R363	0.0
R363	0.0
R363	1.0
R363	0.0
R364	0.0
R364	0.0
R364	0.0
R364	0.0
R364	0.0
R364	0.0
R365	0.0
R365	0.0
R365	0.0
R365	0.0
R365	0.0
R365	0.0
R366	0.0
R366	4.0
R366	1.0
R366	2.0
R366	2.0
R366	0.0
R367	0.0
R367	0.0
R367	0.0
R367	0.0
R367	0.0
R367	0.0
R368	0.0
R368	27.0
R368	159.0
R368	387.0
R368	321.0
R368	253.0
R369	0.0
R369	15.0
R369	251.0
R369	483.0
R369	493.0
R369	357.0
R370	0.0
R370	12.0
R370	28.0
R370	179.0
R370	121.0
R370	131.0
R371	0.0
R371	15.0
R371	0.0
R371	445.0
R371	261.0
R371	144.0
R372	0.0
R372	40.0
R372	473.0
R372	412.0
R372	264.0
R373	0.0
R373	26.0
R373	76.0
R373	688.0
R373	450.0
R373	249.0
R374	0.0
R374	31.0
R374	224.0
R374	617.0
R374	586.0
R374	436.0
R375	0.0
R375	78.0
R375	300.0
R375	398.0
R375	511.0
R375	415.0
R376	0.0
R376	35.0
R376	232.0
R376	343.0
R376	419.0
R376	267.0
R377	0.0
R377	125.0
R377	391.0
R377	860.0
R377	1326.0
R377	1089.0
R378	0.0
R378	226.0
R378	717.0
R378	1448.0
R378	1498.0
R378	1120.0
R379	0.0
R379	86.0
R379	401.0
R379	683.0
R379	684.0
R379	509.0
R380	0.0
R380	97.0
R380	427.0
R380	781.0
R380	949.0
R380	659.0
R381	0.0
R381	112.0
R381	478.0
R381	860.0
R381	817.0
R381	602.0
R382	0.0
R382	98.0
R382	150.0
R382	136.0
R382	223.0
R382	153.0
R382	548.0
R382	773.0
R383	0.0
R383	52.0
R383	396.0
R383	248.0
R383	209.0
R383	118.0
R384	0.0
R384	45.0
R384	247.0
R384	319.0
R384	256.0
R384	136.0
R385	0.0
R385	127.0
R385	561.0
R385	812.0
R385	790.0
R385	665.0
R386	0.0
R386	135.0
R386	491.0
R386	737.0
R386	838.0
R386	579.0
R387	0.0
R387	152.0
R387	454.0
R387	742.0
R387	1166.0
R387	948.0
R388	0.0
R388	521.0
R388	2600.0
R388	3549.0
R388	3542.0
R388	2480.0
R389	0.0
R389	0.0
R389	0.0
R389	0.0
R389	0.0
R389	0.0
R390	0.0
R390	64.0
R390	581.0
R390	2016.0
R390	1918.0
R390	1142.0
R391	0.0
R391	35.0
R391	630.0
R391	1210.0
R391	721.0
R391	373.0
R392	0.0
R392	39.0
R392	1121.0
R392	2061.0
R392	1109.0
R392	614.0
R393	0.0
R393	33.0
R393	394.0
R393	719.0
R393	412.0
R393	184.0
R394	0.0
R394	48.0
R394	985.0
R394	1705.0
R394	1027.0
R395	0.0
R395	47.0
R395	604.0
R395	1095.0
R395	578.0
R395	303.0
R396	0.0
R396	46.0
R396	680.0
R396	934.0
R396	492.0
R396	393.0
R397	0.0
R397	27.0
R397	315.0
R397	486.0
R397	349.0
R397	256.0
R398	0.0
R398	91.0
R398	1042.0
R398	1825.0
R398	1092.0
R398	696.0
R399	0.0
R399	21.0
R399	156.0
R399	385.0
R399	265.0
R399	171.0
R400	0.0
R400	37.0
R400	216.0
R400	269.0
R400	267.0
R400	145.0
R401	0.0
R401	44.0
R401	159.0
R401	303.0
R401	349.0
R401	220.0
R402	0.0
R402	14.0
R402	182.0
R402	340.0
R402	295.0
R402	191.0
R403	0.0
R403	15.0
R403	208.0
R403	506.0
R403	429.0
R403	197.0
R404	0.0
R404	37.0
R404	347.0
R404	715.0
R404	583.0
R404	315.0
R405	0.0
R405	77.0
R405	372.0
R405	588.0
R405	633.0
R405	472.0
R406	0.0
R406	86.0
R406	486.0
R406	757.0
R406	935.0
R406	715.0
R407	0.0
R407	37.0
R407	186.0
R407	271.0
R407	326.0
R407	279.0
R408	0.0
R408	104.0
R408	635.0
R408	1089.0
R408	1254.0
R408	869.0
R409	0.0
R409	83.0
R409	335.0
R409	348.0
R409	449.0
R409	262.0
R411	0.0
R411	47.0
R411	90.0
R411	284.0
R411	274.0
R411	212.0
R412	0.0
R412	23.0
R412	83.0
R412	240.0
R412	1021.0
R412	706.0
R413	0.0
R413	43.0
R413	217.0
R413	446.0
R413	465.0
R413	312.0
R414	0.0
R414	42.0
R414	148.0
R414	270.0
R414	450.0
R414	406.0
R415	0.0
R415	4.0
R415	11.0
R415	45.0
R415	33.0
R415	14.0
R416	0.0
R416	183.0
R416	893.0
R416	1193.0
R416	1278.0
R416	928.0
R417	0.0
R417	16.0
R417	37.0
R417	75.0
R417	60.0
R417	51.0
R418	0.0
R418	11.0
R418	15.0
R418	17.0
R418	17.0
R418	13.0
R419	0.0
R419	16.0
R419	83.0
R419	120.0
R419	138.0
R419	96.0
R420	0.0
R420	29.0
R420	404.0
R420	815.0
R420	747.0
R420	391.0
R421	0.0
R421	23.0
R421	154.0
R421	323.0
R421	384.0
R421	262.0
R422	0.0
R422	261.0
R422	209.0
R422	213.0
R423	0.0
R423	22.0
R423	331.0
R423	575.0
R423	568.0
R423	215.0
R424	0.0
R424	25.0
R424	659.0
R424	385.0
R424	303.0
R425	0.0
R425	37.0
R425	221.0
R425	375.0
R425	313.0
R425	289.0
R426	0.0
R426	19.0
R426	143.0
R426	227.0
R426	194.0
R426	152.0
R427	0.0
R427	27.0
R427	104.0
R427	196.0
R427	180.0
R427	95.0
R428	0.0
R428	37.0
R428	238.0
R428	398.0
R428	369.0
R428	217.0
R429	0.0
R429	157.0
R429	193.0
R429	813.0
R429	810.0
R429	833.0
R430	0.0
R430	4.0
R430	75.0
R430	151.0
R430	117.0
R430	75.0
R431	0.0
R431	54.0
R431	184.0
R431	288.0
R431	344.0
R431	243.0
R432	0.0
R432	64.0
R432	244.0
R432	401.0
R432	404.0
R432	317.0
R433	0.0
R433	71.0
R433	113.0
R433	222.0
R433	262.0
R433	248.0
R434	0.0
R434	57.0
R434	224.0
R434	374.0
R434	366.0
R434	264.0
R435	0.0
R435	50.0
R435	298.0
R435	408.0
R435	424.0
R435	323.0
R436	0.0
R436	62.0
R436	305.0
R436	347.0
R436	400.0
R436	272.0
R437	0.0
R437	146.0
R437	864.0
R437	1142.0
R437	929.0
R437	614.0
R438	0.0
R438	103.0
R438	359.0
R438	599.0
R438	715.0
R438	505.0
R439	0.0
R439	86.0
R439	356.0
R439	590.0
R439	615.0
R439	473.0
R440	0.0
R440	40.0
R440	168.0
R440	265.0
R441	0.0
R441	62.0
R441	234.0
R441	365.0
R441	357.0
R441	286.0
R442	0.0
R442	74.0
R442	224.0
R442	377.0
R442	419.0
R442	312.0
R443	0.0
R443	86.0
R443	630.0
R443	946.0
R443	1125.0
R443	687.0
R444	0.0
R444	1.0
R444	1.0
R444	1.0
R444	0.0
R444	0.0
R445	0.0
R445	150.0
R445	646.0
R445	1121.0
R445	1065.0
R445	648.0
R446	0.0
R446	124.0
R446	579.0
R446	1083.0
R446	1159.0
R446	678.0
R447	0.0
R447	70.0
R447	255.0
R447	423.0
R447	491.0
R447	359.0
R448	0.0
R448	10.0
R448	39.0
R448	62.0
R448	130.0
R448	96.0
R449	0.0
R449	77.0
R449	438.0
R449	614.0
R449	693.0
R449	416.0
R450	0.0
R450	60.0
R450	288.0
R450	439.0
R450	475.0
R450	318.0
R451	0.0
R451	71.0
R451	436.0
R451	659.0
R451	647.0
R451	455.0
R452	0.0
R452	708.0
R452	1076.0
R452	5310.0
R452	7821.0
R452	7521.0
R453	0.0
R453	396.0
R453	108.0
R453	651.0
R453	1493.0
R453	1838.0
R454	0.0
R454	33.0
R454	117.0
R454	140.0
R454	141.0
R455	0.0
R455	23.0
R455	35.0
R455	96.0
R455	140.0
R455	132.0
R456	0.0
R456	15.0
R456	16.0
R456	164.0
R456	221.0
R456	194.0
R460	0.0
R460	214.0
R460	353.0
R460	174.0
R460	0.0
R460	1007.0
R460	2270.0
R460	1129.0
R461	0.0
R461	955.0
R461	288.0
R461	1168.0
R461	3475.0
R461	4374.0
R462	0.0
R462	302.0
R462	162.0
R462	0.0
R462	919.0
R462	3312.0
R463	0.0
R463	367.0
R463	393.0
R463	2465.0
R463	6360.0
R463	5834.0
R464	0.0
R464	0.0
R464	0.0
R464	0.0
R464	0.0
R464	0.0
R468	0.0
R468	102.0
R468	89.0
R468	580.0
R468	1253.0
R468	967.0
R469	0.0
R469	22.0
R469	97.0
R469	827.0
R469	1276.0
R469	672.0
R535	0.0
R535	110.0
R535	295.0
R535	455.0
R535	990.0
R535	734.0
R536	0.0
R536	33.0
R536	82.0
R536	460.0
R536	700.0
R536	1015.0
R536	248.0
R536	1698.0
R536	4.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	0.0
R540	17.0
R540	1.0
R540	6.0
R540	1.0
R540	2.0
R540	0.0
R540	4.0
R540	32.0
R540	28.0
R540	131.0
R540	2.0
R540	34.0
R540	4.0
R540	17.0
R540	143.0
R540	7.0
R540	8.0
R540	125.0
R540	0.0
R540	8.0
R540	12.0
R540	11.0
R540	32.0
R540	34.0
R540	34.0
R540	52.0
R540	54.0
R540	2.0
R540	13.0
R540	8.0
R540	7.0
R540	9.0
R540	4.0
R540	5.0
R540	6.0
R540	91.0
R540	2.0
R540	51.0
R540	3.0
R540	23.0
R540	98.0
R540	36.0
R540	14.0
R540	114.0
R540	5.0
R540	4.0
R540	67.0
R540	75.0
R540	28.0
R540	66.0
R540	98.0
R540	139.0
R540	1.0
R540	72.0
R540	16.0
R540	16.0
R540	37.0
R540	0.0
R540	7.0
R540	4.0
R540	75.0
R540	21.0
R540	189.0
R540	1.0
R540	123.0
R540	22.0
R540	98.0
R540	159.0
R540	59.0
R540	47.0
R540	260.0
R540	13.0
R540	22.0
R540	9.0
R540	152.0
R540	85.0
R540	127.0
R540	231.0
R540	291.0
R540	10.0
R540	456.0
R540	49.0
R540	70.0
R540	88.0
R540	0.0
R540	23.0
R540	34.0
R540	95.0
R540	95.0
R540	491.0
R540	1.0
R540	199.0
R540	58.0
R540	157.0
R540	432.0
R540	202.0
R540	10.0
R540	496.0
R540	35.0
R540	92.0
R540	0.0
R540	361.0
R540	461.0
R540	232.0
R540	207.0
R540	376.0
R540	454.0
R540	18.0
R540	530.0
R540	43.0
R540	76.0
R540	101.0
R540	0.0
R540	17.0
R540	26.0
R540	114.0
R540	115.0
R540	511.0
R540	2.0
R540	162.0
R540	34.0
R540	120.0
R540	376.0
R540	110.0
R540	1.0
R540	422.0
R540	10.0
R540	39.0
R540	0.0
R540	176.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	31.0
R541	166.0
R541	1.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	134.0
R541	0.0
R541	0.0
R541	212.0
R541	0.0
R541	138.0
R541	154.0
R541	55.0
R541	0.0
R541	12.0
R541	68.0
R541	82.0
R541	0.0
R541	16.0
R541	6.0
R541	45.0
R541	60.0
R541	0.0
R541	0.0
R541	36.0
R541	86.0
R541	64.0
R541	48.0
R541	0.0
R541	0.0
R541	0.0
R541	45.0
R541	0.0
R541	0.0
R541	15.0
R541	70.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	84.0
R541	0.0
R541	171.0
R541	0.0
R541	39.0
R541	42.0
R541	0.0
R541	47.0
R541	0.0
R541	7.0
R541	32.0
R541	70.0
R541	1.0
R541	13.0
R541	25.0
R541	37.0
R541	0.0
R541	11.0
R541	0.0
R541	42.0
R541	138.0
R541	116.0
R541	109.0
R541	0.0
R541	0.0
R541	0.0
R541	75.0
R541	0.0
R541	0.0
R541	70.0
R541	181.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	189.0
R541	3.0
R541	366.0
R541	0.0
R541	102.0
R541	131.0
R541	118.0
R541	0.0
R541	0.0
R541	18.0
R541	147.0
R541	165.0
R541	0.0
R541	32.0
R541	140.0
R541	123.0
R541	0.0
R541	7.0
R541	0.0
R541	325.0
R541	36.0
R541	239.0
R541	0.0
R541	0.0
R541	0.0
R541	239.0
R541	0.0
R541	0.0
R541	212.0
R541	402.0
R541	1.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	435.0
R541	0.0
R541	851.0
R541	0.0
R541	215.0
R541	263.0
R541	307.0
R541	0.0
R541	0.0
R541	145.0
R541	292.0
R541	274.0
R541	0.0
R541	93.0
R541	268.0
R541	202.0
R541	0.0
R541	47.0
R541	0.0
R541	318.0
R541	705.0
R541	44.0
R541	413.0
R541	0.0
R541	0.0
R541	0.0
R541	181.0
R541	0.0
R541	0.0
R541	529.0
R541	0.0
R541	286.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	400.0
R541	0.0
R541	703.0
R541	0.0
R541	273.0
R541	256.0
R541	223.0
R541	0.0
R541	0.0
R541	221.0
R541	224.0
R541	228.0
R541	0.0
R541	96.0
R541	133.0
R541	189.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	0.0
R542	14.0
R542	25.0
R542	2.0
R542	6.0
R542	48.0
R542	72.0
R542	10.0
R542	32.0
R542	54.0
R542	3.0
R542	1.0
R542	0.0
R542	1.0
R542	11.0
R542	46.0
R542	1.0
R542	30.0
R542	63.0
R542	8.0
R542	0.0
R542	2.0
R542	43.0
R542	144.0
R542	131.0
R542	199.0
R542	16.0
R542	19.0
R542	1.0
R542	9.0
R542	117.0
R542	187.0
R542	49.0
R542	187.0
R542	19.0
R542	19.0
R542	0.0
R542	10.0
R542	79.0
R542	176.0
R542	24.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	0.0
R543	7.0
R543	19.0
R543	0.0
R543	3.0
R543	3.0
R543	0.0
R543	0.0
R543	3.0
R543	4.0
R543	3.0
R543	3.0
R543	0.0
R543	0.0
R543	4.0
R543	0.0
R543	4.0
R543	3.0
R543	10.0
R543	1.0
R543	1.0
R543	0.0
R543	9.0
R543	0.0
R543	16.0
R543	3.0
R543	0.0
R543	13.0
R543	35.0
R543	0.0
R543	16.0
R543	15.0
R543	10.0
R543	0.0
R543	21.0
R543	90.0
R543	108.0
R543	9.0
R543	0.0
R543	14.0
R543	32.0
R543	12.0
R543	63.0
R543	43.0
R543	23.0
R543	35.0
R543	38.0
R543	54.0
R543	0.0
R543	51.0
R543	4.0
R543	0.0
R543	112.0
R543	86.0
R543	0.0
R543	26.0
R543	54.0
R543	35.0
R543	0.0
R543	20.0
R543	189.0
R543	91.0
R543	33.0
R543	0.0
R543	15.0
R543	54.0
R543	16.0
R543	139.0
R543	85.0
R543	12.0
R543	28.0
R543	81.0
R543	96.0
R543	71.0
R543	0.0
R543	73.0
R543	7.0
R543	0.0
R543	90.0
R543	56.0
R543	0.0
R543	26.0
R543	37.0
R543	24.0
R543	0.0
R543	14.0
R543	155.0
R543	63.0
R543	32.0
R543	0.0
R543	4.0
R543	36.0
R543	17.0
R543	94.0
R543	69.0
R543	9.0
R543	27.0
R543	44.0
R543	24.0
R543	47.0
R543	39.0
R543	6.0
R543	0.0
R543	56.0
R543	44.0
R543	0.0
R543	8.0
R543	26.0
R543	16.0
R543	0.0
R543	10.0
R543	16.0
R543	47.0
R543	8.0
R543	0.0
R543	2.0
R543	16.0
R543	6.0
R543	48.0
R543	55.0
R543	3.0
R543	7.0
R543	23.0
R543	7.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	0.0
R544	6.0
R544	3.0
R544	0.0
R544	2.0
R544	1.0
R544	0.0
R544	1.0
R544	0.0
R544	31.0
R544	16.0
R544	46.0
R544	16.0
R544	47.0
R544	19.0
R544	0.0
R544	7.0
R544	2.0
R544	1.0
R544	0.0
R544	0.0
R544	149.0
R544	56.0
R544	180.0
R544	68.0
R544	163.0
R544	44.0
R544	0.0
R544	10.0
R544	5.0
R544	1.0
R544	3.0
R544	1.0
R544	228.0
R544	131.0
R544	217.0
R544	56.0
R544	158.0
R544	51.0
R544	0.0
R544	5.0
R544	11.0
R544	4.0
R544	8.0
R544	6.0
R544	132.0
R544	89.0
R544	68.0
R544	9.0
R544	51.0
R544	16.0
R544	0.0
R544	2.0
R544	5.0
R544	4.0
R544	3.0
R544	2.0
R544	71.0
R544	33.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	0.0
R545	3.0
R545	3.0
R545	3.0
R545	72.0
R545	4.0
R545	139.0
R545	20.0
R545	16.0
R545	156.0
R545	4.0
R545	14.0
R545	0.0
R545	1.0
R545	2.0
R545	38.0
R545	2.0
R545	83.0
R545	3.0
R545	16.0
R545	237.0
R545	36.0
R545	2.0
R545	0.0
R545	0.0
R545	6.0
R545	115.0
R545	2.0
R545	380.0
R545	6.0
R545	494.0
R545	107.0
R545	0.0
R545	4.0
R545	6.0
R545	16.0
R545	203.0
R545	3.0
R545	16.0
R545	142.0
R545	548.0
R545	598.0
R545	161.0
R545	1.0
R545	2.0
R545	3.0
R545	9.0
R545	216.0
R545	4.0
R545	12.0
R545	84.0
R545	366.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	0.0
R546	6.0
R546	25.0
R546	6.0
R546	18.0
R546	3.0
R546	9.0
R546	1.0
R546	10.0
R546	33.0
R546	27.0
R546	39.0
R546	3.0
R546	23.0
R546	22.0
R546	33.0
R546	16.0
R546	65.0
R546	13.0
R546	129.0
R546	200.0
R546	226.0
R546	45.0
R546	215.0
R546	198.0
R546	196.0
R546	111.0
R546	243.0
R546	446.0
R546	109.0
R546	328.0
R546	381.0
R546	365.0
R546	51.0
R546	250.0
R546	161.0
R546	303.0
R546	119.0
R546	262.0
R546	115.0
R546	228.0
R546	386.0
R546	195.0
R546	387.0
R546	50.0
R546	294.0
R546	130.0
R546	211.0
R546	77.0
R546	156.0
R546	56.0
R546	140.0
R546	16.0
R547	0.0
R547	0.0
R547	0.0
R547	0.0
R547	0.0
R547	179.0
R547	162.0
R547	35.0
R547	119.0
R547	11.0
R547	29.0
R547	68.0
R547	24.0
R547	44.0
R547	5.0
R547	34.0
R547	186.0
R547	83.0
R547	160.0
R547	10.0
R547	133.0
R547	329.0
R547	134.0
R547	330.0
R547	15.0
R547	170.0
R547	294.0
R548	0.0
R548	0.0
R548	0.0
R548	0.0
R548	78.0
R548	48.0
R548	13.0
R548	125.0
R548	3.0
R548	10.0
R548	15.0
R548	54.0
R548	222.0
R548	60.0
R548	129.0
R548	427.0
R548	171.0
R548	85.0
R548	363.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	44.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	5.0
R549	3.0
R549	0.0
R549	17.0
R549	0.0
R549	0.0
R549	20.0
R549	4.0
R549	1.0
R549	14.0
R549	7.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	9.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	0.0
R549	21.0
R549	0.0
R549	25.0
R549	10.0
R549	0.0
R549	1.0
R549	6.0
R549	29.0
R549	61.0
R549	29.0
R549	5.0
R549	13.0
R549	0.0
R549	24.0
R549	50.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	58.0
R549	0.0
R549	0.0
R549	3.0
R549	1.0
R549	0.0
R549	3.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	10.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	5.0
R549	12.0
R549	11.0
R549	0.0
R549	86.0
R549	11.0
R549	0.0
R549	15.0
R549	31.0
R549	3.0
R549	27.0
R549	33.0
R549	4.0
R549	0.0
R549	0.0
R549	39.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	0.0
R549	8.0
R549	0.0
R549	17.0
R549	3.0
R549	0.0
R549	17.0
R549	8.0
R549	0.0
R549	0.0
R549	82.0
R549	0.0
R549	102.0
R549	76.0
R549	0.0
R549	2.0
R549	101.0
R549	93.0
R549	270.0
R549	103.0
R549	22.0
R549	9.0
R549	0.0
R549	89.0
R549	0.0
R549	2.0
R549	101.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	182.0
R549	0.0
R549	0.0
R549	8.0
R549	0.0
R549	15.0
R549	0.0
R549	0.0
R549	0.0
R549	7.0
R549	0.0
R549	30.0
R549	0.0
R549	0.0
R549	14.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	18.0
R549	25.0
R549	69.0
R549	0.0
R549	271.0
R549	28.0
R549	0.0
R549	104.0
R549	15.0
R549	115.0
R549	103.0
R549	20.0
R549	0.0
R549	3.0
R549	0.0
R549	87.0
R549	0.0
R549	2.0
R549	0.0
R549	0.0
R549	0.0
R549	13.0
R549	0.0
R549	21.0
R549	23.0
R549	0.0
R549	54.0
R549	14.0
R549	0.0
R549	108.0
R549	0.0
R549	62.0
R549	113.0
R549	144.0
R549	0.0
R549	8.0
R549	262.0
R549	240.0
R549	155.0
R549	11.0
R549	0.0
R549	94.0
R549	0.0
R549	3.0
R549	200.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	246.0
R549	0.0
R549	0.0
R549	11.0
R549	0.0
R549	8.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	37.0
R549	0.0
R549	0.0
R549	15.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	204.0
R549	0.0
R549	0.0
R549	21.0
R549	66.0
R549	0.0
R549	170.0
R549	46.0
R549	0.0
R549	52.0
R549	21.0
R549	105.0
R549	108.0
R549	18.0
R549	0.0
R549	5.0
R549	0.0
R549	69.0
R549	0.0
R549	4.0
R549	0.0
R549	0.0
R549	0.0
R549	16.0
R549	0.0
R549	42.0
R549	25.0
R549	0.0
R549	24.0
R549	15.0
R549	0.0
R549	95.0
R549	0.0
R549	6.0
R549	87.0
R549	65.0
R549	0.0
R549	207.0
R549	189.0
R549	118.0
R549	47.0
R549	6.0
R549	0.0
R549	72.0
R549	0.0
R549	5.0
R549	149.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	169.0
R549	0.0
R549	0.0
R549	14.0
R549	0.0
R549	11.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	20.0
R549	0.0
R549	0.0
R549	16.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	127.0
R549	6.0
R549	0.0
R549	4.0
R549	12.0
